,strategy2,QQQ
2023-03-02,1.4558648176706694,1.9457240151483415
2023-03-03,1.5028665558261038,1.9859495439132473
2023-03-06,1.495137506698879,1.988202272581407
2023-03-07,1.477831599108726,1.9638153909906124
2023-03-08,1.487675974312947,1.9736237171302515
2023-03-09,1.4512529889500996,1.9394287157692451
2023-03-10,1.4311426929678566,1.9121924914960318
2023-03-13,1.4436290921251973,1.926373373060824
2023-03-14,1.5057386812919058,1.9706416789060934
2023-03-15,1.5207924126968002,1.9809791362572717
2023-03-16,1.5809294425431482,2.0331996816132474
2023-03-17,1.5674472316853558,2.023590089232077
2023-03-20,1.569909916595245,2.030771538931902
2023-03-21,1.6136182774455219,2.0597763491968824
2023-03-22,1.5975162626451413,2.0317676841573697
2023-03-23,1.6241984388365014,2.0558604893142944
2023-03-24,1.6188186865415544,2.0634270243654194
2023-03-27,1.6025316777080294,2.04928989311921
2023-03-28,1.5887710389721714,2.038404937677465
2023-03-29,1.6223797359449639,2.075572897007829
2023-03-30,1.6398010912932441,2.0952188537457803
2023-03-31,1.6782289636596446,2.1300637124332833
2023-04-03,1.667241217444991,2.124886728980603
2023-04-04,1.6635439724244452,2.117719106032405
2023-04-05,1.6319202110091477,2.0968116129855074
2023-04-06,1.6552812036973514,2.1109487442317167
2023-04-10,1.6546805470278863,2.109754277986635
2023-04-11,1.6374879743526431,2.096213967124112
2023-04-12,1.6135673790025695,2.0776966447839404
2023-04-13,1.6517256524811543,2.118382377371675
2023-04-14,1.6576754040509878,2.1144002729029308
2023-04-17,1.6563052475239108,2.1161919722705527
2023-04-18,1.65826885375624,2.116324461442865
2023-04-19,1.660027113367432,2.115329348064533
2023-04-20,1.6227657105323523,2.0992015773228068
2023-04-21,1.6322987074070956,2.1013911569462196
2023-04-24,1.6251958456412283,2.0970109658522573
2023-04-25,1.5855746641072554,2.057453042184594
2023-04-26,1.608403329865258,2.069930963235493
2023-04-27,1.6885037381867758,2.126214716245133
2023-04-28,1.694152163727464,2.1408826296582997
2023-05-01,1.7031153839528228,2.138426214365417
2023-05-02,1.6847594249608646,2.1197761964835062
2023-05-03,1.6748887551201934,2.1059044563207756
2023-05-04,1.6661582770766306,2.0984708231808176
2023-05-05,1.7052955166322572,2.1430728283899945
2023-05-08,1.7188430571048452,2.148382301014987
2023-05-09,1.7064253909239295,2.1347763646745896
2023-05-10,1.7320131295621484,2.1580065456254944
2023-05-11,1.7487900742153784,2.16504167940138
2023-05-12,1.7336196759220577,2.1572757914835052
2023-05-15,1.7485256245803038,2.1689577456533957
2023-05-16,1.7655746056298778,2.171413335468569
2023-05-17,1.8038251316841074,2.1976963393571882
2023-05-18,1.8507961112757807,2.2385147674866617
2023-05-19,1.8415234103432838,2.2334708923145756
2023-05-22,1.856560286784161,2.240970976410117
2023-05-23,1.8335049145188609,2.2125640183759594
2023-05-24,1.83179713188495,2.2012143189839857
2023-05-25,1.960290267713356,2.2547758528784096
2023-05-26,2.0037645640964783,2.312386767674871
2023-05-30,2.01558436025392,2.3228734301219705
2023-05-31,2.0158267118401496,2.3096649612985094
2023-06-01,2.0420756417979544,2.336347083659483
2023-06-02,2.0571862988069807,2.353869086251896
2023-06-05,2.065327069474613,2.3555285028166333
2023-06-06,2.0738261306550454,2.3551295907137058
2023-06-07,2.0377939426748624,2.315173993159679
2023-06-08,2.0589209515663995,2.343912793232899
2023-06-09,2.0693463362893025,2.3528731473958553
2023-06-12,2.097777813924191,2.392629392083132
2023-06-13,2.110334032283255,2.4110150507287007
2023-06-14,2.111795947398205,2.4285370533211137
2023-06-15,2.1334291516980057,2.457474999891656
2023-06-16,2.130327616874604,2.4420102941197714
2023-06-20,2.150755931976914,2.43851460239112
2023-06-21,2.1222812092344854,2.405283139886072
2023-06-22,2.1514050108317235,2.4336626507864016
2023-06-23,2.143900061623633,2.4095370328905403
2023-06-26,2.0986277432133975,2.3772358837636585
2023-06-27,2.1257405716082314,2.418110238007924
2023-06-28,2.133578251377064,2.422829494070903
2023-06-29,2.124703924332558,2.4179773360967576
2023-06-30,2.1446284893074004,2.455263132370097
2023-07-03,2.1639961486796278,2.4610451909835547
2023-07-05,2.1828472319340957,2.4609789463973986
2023-07-06,2.164301854574935,2.442236062273213
2023-07-07,2.162160767065256,2.434128013844912
2023-07-10,2.148795100901942,2.434925218942485
2023-07-11,2.1604161356479854,2.4469551119667647
2023-07-12,2.1870874081501017,2.4778605846569697
2023-07-13,2.219738551081103,2.519931056101735
2023-07-14,2.220126430936224,2.5193992420876414
2023-07-17,2.2284793036151287,2.5429272141221078
2023-07-18,2.2302156019290313,2.563730077869376
2023-07-19,2.236250666035203,2.563131812899699
2023-07-20,2.165589823736074,2.5040468012841957
2023-07-21,2.1525262153658353,2.49653639871729
2023-07-24,2.1591994410088557,2.500524281529998
2023-07-25,2.161077044659046,2.517471545267443
2023-07-26,2.1775606822926914,2.5090972802779548
2023-07-27,2.1865306214140614,2.503116281536602
2023-07-28,2.2344775192755515,2.548709272735565
2023-07-31,2.230004486923209,2.550038910955513
2023-08-01,2.2210653069931525,2.5441235376920344
2023-08-02,2.1861617172997887,2.488295035638968
