,core_qqq_trade_dips,QQQ_buy_hold,DIA_buy_hold,equal_weight_stocks
2025-08-11,2.2039483367587915,2.199612407436342,1.3895280628910447,2.5058168530592906
2025-08-12,2.2314864571881285,2.2272589029545604,1.4042755841073054,2.5316163478496123
2025-08-13,2.2341091597823306,2.228372769426461,1.4192444218075073,2.5230023559449894
2025-08-14,2.232376687701164,2.2266447457117025,1.4184232134488444,2.5231395149809246
2025-08-15,2.222560290291685,2.2168535532870304,1.420432861008945,2.5135917446845615
2025-08-18,2.221674694383201,2.2159702312709415,1.4189161145001319,2.522061485291466
2025-08-19,2.1915318522536382,2.1859047851397495,1.4196747322491075,2.473054127119785
2025-08-20,2.178520132256736,2.1729264745690506,1.4198957553395657,2.433059770611779
2025-08-21,2.168434113272347,2.1628663528608882,1.415440281908106,2.4257209818077894
2025-08-22,2.201887256716988,2.1962336006416625,1.4428993691648926,2.4838539830308783
2025-08-25,2.1955358034698427,2.1898984556465084,1.4316187809383427,2.503458030665191
2025-08-26,2.2043509179553324,2.198690936082315,1.4361056474724738,2.518870107191932
2025-08-27,2.2077388948379633,2.202070213856475,1.4409717739821788,2.5260122734694668
2025-08-28,2.2215590073676963,2.2158548412981656,1.4433732974376188,2.5424756333166525
2025-08-29,2.1958434364927046,2.1902052987781966,1.4411612083743106,2.511410116039333
2025-09-02,2.1774423542449446,2.1718514639043094,1.4333250596371152,2.4873673805632697
2025-09-03,2.1945730041857057,2.1889381284853218,1.4322191618022027,2.5977456592993557
2025-09-04,2.214437173035672,2.208751293280218,1.444194701391937,2.6253745592470787
2025-09-05,2.217632495623095,2.2119384114262446,1.4376854735801126,2.6737519558791782
2025-09-08,2.2284499398606123,2.2227280803500413,1.4415089774493857,2.6837650629559406
2025-09-09,2.2347633816598056,2.2290253114969976,1.4472280966117357,2.712771859951816
2025-09-10,2.2354950430088842,2.229755094202372,1.4406558869989132,2.7352590628420668
2025-09-11,2.248506763005786,2.242733404773071,1.4595831895705267,2.741358967656153
2025-09-12,2.258438847430769,2.252639987170519,1.4513674874642744,2.755867611258722
2025-09-15,2.2777640092268645,2.271915528888174,1.45373732442356,2.813302584705715
2025-09-16,2.27583911894644,2.269995581035022,1.4496610131698466,2.822593785676855
2025-09-17,2.271296632868265,2.2654647584305034,1.4574975530983525,2.822160449808177
2025-09-18,2.291777012147755,2.2858925514477377,1.4618264761408508,2.8561009515558826
2025-09-19,2.3072906409269036,2.3013663467970273,1.4669854093464993,2.8690878793846735
2025-09-22,2.3209499721146805,2.3149906057255327,1.469298719161411,2.925947975744773
2025-09-23,2.3055336148669356,2.299613832149271,1.4667634082777645,2.9656403863251497
2025-09-24,2.2974397735087235,2.2915407728702633,1.4609012108935826,2.933477217520286
2025-09-25,2.2875348401179916,2.2816612717929563,1.4558626668137546,2.9216616479645574
2025-09-26,2.2969387779028043,2.29104106364122,1.4648941006003222,2.9051480227670363
2025-09-29,2.3075760809304646,2.301651053893122,1.4673021765102137,2.892375286808996
2025-09-30,2.3138970778000583,2.3079558207117703,1.4695203290388352,2.9178514606574466
2025-10-01,2.3249966566978366,2.3190268998752965,1.4711683202323362,2.9700401987479146
2025-10-02,2.334554765138005,2.328560466524015,1.4738617702032708,2.9758622437627396
