,core_qqq_trade_dips,QQQ_buy_hold,DIA_buy_hold,equal_weight_stocks
2024-08-14,1.7558346327381729,1.7668056684271096,1.2435485681805647,2.248167075784113
2024-08-15,1.8107723521015084,1.8114406345601486,1.2615449402709313,2.3112054236016992
2024-08-16,1.8162341920250618,1.8137697461114164,1.2652373964956287,2.3084383963636155
2024-08-19,1.8529947960517035,1.837595541142535,1.2726093996267251,2.340993817083593
2024-08-20,1.852009370948116,1.833739160700337,1.2708987193565058,2.3368682410926938
2024-08-21,1.8627534983797127,1.8422917958426166,1.272236300768339,2.3490189117185136
2024-08-22,1.8207187575268229,1.8130823514783694,1.2675392648651778,2.2954870506373513
2024-08-23,1.8475663870407302,1.832746218093197,1.2810703819945524,2.3243744151598067
2024-08-26,1.8192212888595916,1.8149533176858232,1.2838391373758797,2.292781360777609
2024-08-27,1.8227618867190012,1.8203753518511498,1.2843679304367692,2.285187207415437
2024-08-28,1.7958633818791228,1.799718660374066,1.2795464956481906,2.2592155333217048
2024-08-29,1.7920534777636443,1.797084118593589,1.287540786599971,2.264571984103972
2024-08-30,1.8189278592886944,1.818504267898812,1.294695385075185,2.300014361436281
2024-09-03,1.7482496799072262,1.763292632066783,1.2761557458397765,2.222151411717089
2024-09-04,1.757933149908316,1.758710825393992,1.2766848322942637,2.233901299188121
2024-09-05,1.7605355515309724,1.7603530132917489,1.2705876243450966,2.2616196954052006
2024-09-06,1.7043391704500284,1.7131976001708713,1.2581761949823436,2.177158690674168
2024-09-09,1.732389662860281,1.7352288454242808,1.2724231924900629,2.2110890842467734
2024-09-10,1.7599274588479998,1.7512654631412592,1.2699653365244126,2.240742626440105
2024-09-11,1.8060882711760091,1.789294823534565,1.273107190764126,2.29531358274699
2024-09-12,1.8222474727416595,1.8068585923975897,1.2815061692849763,2.3268199954410465
2024-09-13,1.8322085649438602,1.8149533176858232,1.2907448402823933,2.336039476381986
2024-09-16,1.8240618885190636,1.8069348910824499,1.2983351282501654,2.3274627222610764
2024-09-17,1.8222909760816803,1.8078895666022758,1.29796154040245,2.3334685809009414
2024-09-18,1.8101132668339464,1.8000623576905894,1.2946332834303422,2.330941496245419
2024-09-19,1.8717970840097036,1.845575465168826,1.3108708587004698,2.424298653044748
2024-09-20,1.8647842584525407,1.8420627820431517,1.3121437957229471,2.416809810098392
2024-09-23,1.8755311357507034,1.8469454268946741,1.3138286573565707,2.4344153217680993
2024-09-24,1.887846007436308,1.8558544758009536,1.3170107065191665,2.4532256541567166
2024-09-25,1.8990834965636485,1.8575749640465997,1.3076198620424184,2.466635954457966
2024-09-26,1.9213008672328824,1.8715310296625267,1.3154200242303993,2.4818870269992903
2024-09-27,1.9087803140893245,1.8611309772896023,1.3195693920845537,2.462671416237041
2024-09-30,1.9124725434369259,1.8661781117441338,1.3200996521134314,2.4678659111719257
2024-10-01,1.8810214210277634,1.8401776864496127,1.3150452628082931,2.4444224415495484
2024-10-02,1.8790972095249492,1.8427777289790648,1.3163245566920536,2.4334492065060473
2024-10-03,1.8816198803305,1.8414011735397102,1.3103033376846864,2.4406806687892932
2024-10-04,1.9213099396955964,1.8633104350932503,1.3210043801708176,2.4926524495912945
2024-10-07,1.9000797516276533,1.8433512643092413,1.3091488338778066,2.454046026498915
2024-10-08,1.9276360087284201,1.8708811956474898,1.312861534260744,2.484311509463192
2024-10-09,1.9367360641639302,1.8856018965403962,1.3261208711207988,2.481635176370648
2024-10-10,1.9258161346108067,1.8834605880791782,1.324904461264808,2.4576659979803104
2024-10-11,1.9235084818629065,1.88640479890469,1.3376024383746308,2.459108468157225
2024-10-14,1.934692236348854,1.9022344211155198,1.3443414937176608,2.464303658645609
